id,x,y,z,width,depth,height,floor_count,density,type,roof,is_tower,macro_x,macro_y,micro_x,micro_y
2717,15.5833,11.9167,1.537,0.1433,0.1433,1.28,4,high,house,gable,False,15,11,3,5
2718,15.75,11.9167,1.524,0.1433,0.1433,0.96,3,high,house,gable,False,15,11,4,5
2719,15.9167,11.9167,1.51,0.1433,0.1433,1.6,5,high,house,gable,False,15,11,5,5
2720,16.0833,11.0833,1.446,0.1433,0.1433,1.92,6,high,house,gable,False,16,11,0,0
2721,16.4167,11.0833,1.417,0.1433,0.1433,1.6,5,high,house,gable,False,16,11,2,0
2722,16.5833,11.0833,1.402,0.1433,0.1433,1.6,5,high,house,gable,False,16,11,3,0
2723,16.75,11.0833,1.387,0.1433,0.1433,1.28,4,high,house,gable,False,16,11,4,0
2724,16.9167,11.0833,1.371,0.1433,0.1433,1.6,5,high,house,gable,False,16,11,5,0
2725,16.0833,11.25,1.457,0.1433,0.1433,0.96,3,high,house,gable,False,16,11,0,1
2726,16.25,11.25,1.443,0.1433,0.1433,0.96,3,high,house,gable,False,16,11,1,1
2727,16.75,11.25,1.398,0.1433,0.1433,1.28,4,high,house,gable,False,16,11,4,1
2728,16.9167,11.25,1.382,0.1433,0.1433,1.92,6,high,house,gable,False,16,11,5,1
2729,16.0833,11.4167,1.467,0.1433,0.1433,0.96,3,high,house,hip,False,16,11,0,2
2730,16.25,11.4167,1.453,0.1433,0.1433,1.6,5,high,house,gable,False,16,11,1,2
2731,16.9167,11.4167,1.392,0.1433,0.1433,1.92,6,high,house,gable,False,16,11,5,2
2732,16.0833,11.5833,1.477,0.1433,0.1433,1.28,4,high,house,hip,False,16,11,0,3
2733,16.25,11.5833,1.463,0.1433,0.1433,1.28,4,high,house,gable,False,16,11,1,3
2734,16.4167,11.5833,1.448,0.1433,0.1433,1.6,5,high,house,gable,False,16,11,2,3
2735,16.5833,11.5833,1.433,0.1433,0.1433,1.92,6,high,house,hip,False,16,11,3,3
2736,16.75,11.5833,1.418,0.1433,0.1433,0.96,3,high,house,gable,False,16,11,4,3
2737,16.9167,11.5833,1.402,0.1433,0.1433,1.6,5,high,house,gable,False,16,11,5,3
2738,16.75,11.9167,1.436,0.1433,0.1433,0.96,3,high,house,gable,False,16,11,4,5
2739,17.0833,11.0833,1.355,0.1433,0.1433,1.92,6,high,house,gable,False,17,11,0,0
2740,17.4167,11.0833,1.323,0.1433,0.1433,1.92,6,high,house,gable,False,17,11,2,0
2741,17.5833,11.0833,1.306,0.1433,0.1433,1.28,4,high,house,gable,False,17,11,3,0
2742,17.75,11.0833,1.289,0.1433,0.1433,1.28,4,high,house,gable,False,17,11,4,0
2743,17.9167,11.0833,1.272,0.1433,0.1433,1.6,5,high,house,gable,False,17,11,5,0
2744,17.0833,11.25,1.366,0.1433,0.1433,1.92,6,high,house,hip,False,17,11,0,1
2745,17.5833,11.25,1.316,0.1433,0.1433,1.92,6,high,house,gable,False,17,11,3,1
2746,17.9167,11.25,1.282,0.1433,0.1433,1.6,5,high,house,hip,False,17,11,5,1
2747,17.0833,11.4167,1.376,0.1433,0.1433,1.6,5,high,house,gable,False,17,11,0,2
2748,17.25,11.4167,1.359,0.1433,0.1433,1.6,5,high,house,hip,False,17,11,1,2
2749,17.5833,11.4167,1.326,0.1433,0.1433,1.92,6,high,house,gable,False,17,11,3,2
2750,17.75,11.4167,1.309,0.1433,0.1433,1.6,5,high,house,gable,False,17,11,4,2
2751,17.9167,11.4167,1.291,0.1433,0.1433,1.28,4,high,house,gable,False,17,11,5,2
2752,17.0833,11.5833,1.385,0.1433,0.1433,1.28,4,high,house,gable,False,17,11,0,3
2753,17.25,11.5833,1.369,0.1433,0.1433,0.96,3,high,house,gable,False,17,11,1,3
2754,17.5833,11.5833,1.335,0.1433,0.1433,1.6,5,high,house,hip,False,17,11,3,3
2755,17.9167,11.5833,1.3,0.1433,0.1433,0.96,3,high,house,gable,False,17,11,5,3
2756,17.0833,11.75,1.395,0.1433,0.1433,1.92,6,high,house,gable,False,17,11,0,4
2757,17.25,11.75,1.378,0.1433,0.1433,0.96,3,high,house,gable,False,17,11,1,4
2758,17.5833,11.75,1.344,0.1433,0.1433,0.96,3,high,house,gable,False,17,11,3,4
2759,17.0833,11.9167,1.403,0.1433,0.1433,0.96,3,high,house,gable,False,17,11,0,5
2760,18.0833,11.0833,1.255,0.1433,0.1433,1.6,5,high,house,gable,False,18,11,0,0
2761,18.25,11.0833,1.237,0.1433,0.1433,1.6,5,high,house,gable,False,18,11,1,0
2762,18.4167,11.0833,1.22,0.1433,0.1433,1.6,5,high,house,hip,False,18,11,2,0
2763,18.75,11.0833,1.185,0.1433,0.1433,1.28,4,high,house,hip,False,18,11,4,0
2764,18.9167,11.0833,1.167,0.1433,0.1433,1.28,4,high,house,gable,False,18,11,5,0
2765,18.0833,11.25,1.265,0.1433,0.1433,1.6,5,high,house,gable,False,18,11,0,1
2766,18.4167,11.25,1.229,0.1433,0.1433,1.28,4,high,house,gable,False,18,11,2,1
2767,18.75,11.25,1.194,0.1433,0.1433,0.96,3,high,house,gable,False,18,11,4,1
2768,18.9167,11.25,1.176,0.1433,0.1433,0.96,3,high,house,gable,False,18,11,5,1
2769,18.0833,11.4167,1.274,0.1433,0.1433,1.28,4,high,house,hip,False,18,11,0,2
2770,18.25,11.4167,1.256,0.1433,0.1433,1.28,4,high,house,hip,False,18,11,1,2
2771,18.4167,11.4167,1.238,0.1433,0.1433,1.6,5,high,house,gable,False,18,11,2,2
2772,18.75,11.4167,1.202,0.1433,0.1433,1.6,5,high,house,gable,False,18,11,4,2
2773,18.9167,11.4167,1.184,0.1433,0.1433,1.92,6,high,house,gable,False,18,11,5,2
2774,18.0833,11.5833,1.283,0.1433,0.1433,0.96,3,high,house,gable,False,18,11,0,3
2775,18.5833,11.5833,1.229,0.1433,0.1433,2.24,7,high,house,gable,False,18,11,3,3
2776,18.75,11.5833,1.211,0.1433,0.1433,0.96,3,high,house,gable,False,18,11,4,3
2777,18.9167,11.5833,1.193,0.1433,0.1433,1.92,6,high,house,gable,False,18,11,5,3
2778,18.0833,11.75,1.291,0.1433,0.1433,1.28,4,high,house,gable,False,18,11,0,4
2779,18.4167,11.75,1.255,0.1433,0.1433,1.28,4,high,house,hip,False,18,11,2,4
2780,18.75,11.75,1.219,0.1433,0.1433,1.6,5,high,house,gable,False,18,11,4,4
2781,18.9167,11.75,1.201,0.1433,0.1433,1.28,4,high,house,hip,False,18,11,5,4
2782,18.0833,11.9167,1.299,0.1433,0.1433,1.6,5,high,house,hip,False,18,11,0,5
2783,18.25,11.9167,1.281,0.1433,0.1433,1.28,4,high,house,hip,False,18,11,1,5
2784,18.4167,11.9167,1.263,0.1433,0.1433,1.92,6,high,house,gable,False,18,11,2,5
2785,19.0833,11.0833,1.149,0.1433,0.1433,0.96,3,high,house,gable,False,19,11,0,0
2786,19.25,11.0833,1.131,0.1433,0.1433,1.28,4,high,house,gable,False,19,11,1,0
2787,19.5833,11.0833,1.096,0.1433,0.1433,1.6,5,high,house,gable,False,19,11,3,0
2788,19.75,11.0833,1.078,0.1433,0.1433,1.6,5,high,house,gable,False,19,11,4,0
2789,19.0833,11.25,1.158,0.1433,0.1433,1.28,4,high,house,gable,False,19,11,0,1
2790,19.25,11.25,1.14,0.1433,0.1433,1.92,6,high,house,gable,False,19,11,1,1
2791,19.75,11.25,1.086,0.1433,0.1433,1.92,6,high,house,gable,False,19,11,4,1
2792,19.9167,11.25,1.068,0.1433,0.1433,0.96,3,high,house,gable,False,19,11,5,1
2793,19.25,11.4167,1.148,0.1433,0.1433,1.6,5,high,house,gable,False,19,11,1,2
2794,19.5833,11.4167,1.112,0.1433,0.1433,1.6,5,high,house,hip,False,19,11,3,2
2795,19.9167,11.4167,1.076,0.1433,0.1433,1.28,4,high,house,hip,False,19,11,5,2
2796,19.0833,11.5833,1.174,0.1433,0.1433,1.28,4,high,house,gable,False,19,11,0,3
2797,19.25,11.5833,1.156,0.1433,0.1433,0.96,3,high,house,gable,False,19,11,1,3
2798,19.5833,11.5833,1.119,0.1433,0.1433,1.92,6,high,house,hip,False,19,11,3,3
2799,19.75,11.5833,1.101,0.1433,0.1433,1.28,4,high,house,gable,False,19,11,4,3
2800,19.9167,11.5833,1.083,0.1433,0.1433,1.28,4,high,house,gable,False,19,11,5,3
2801,19.0833,11.75,1.182,0.1433,0.1433,1.28,4,high,house,gable,False,19,11,0,4
2802,19.5833,11.75,1.127,0.1433,0.1433,0.96,3,high,house,hip,False,19,11,3,4
2803,19.9167,11.75,1.09,0.1433,0.1433,1.6,5,high,house,gable,False,19,11,5,4
2804,19.0833,11.9167,1.189,0.1433,0.1433,1.6,5,high,house,gable,False,19,11,0,5
2805,19.25,11.9167,1.171,0.1433,0.1433,0.96,3,high,house,gable,False,19,11,1,5
2806,19.5833,11.9167,1.134,0.1433,0.1433,1.92,6,high,house,hip,False,19,11,3,5
2807,19.75,11.9167,1.115,0.1433,0.1433,0.96,3,high,house,hip,False,19,11,4,5
2808,22.0833,11.0833,0.843,0.1433,0.1433,1.28,4,high,house,gable,False,22,11,0,0
2809,22.25,11.0833,0.827,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,1,0
2810,22.4167,11.0833,0.812,0.1433,0.1433,1.6,5,high,house,gable,False,22,11,2,0
2811,22.5833,11.0833,0.797,0.1433,0.1433,0.96,3,high,house,gable,False,22,11,3,0
2812,22.75,11.0833,0.783,0.1433,0.1433,1.6,5,high,house,gable,False,22,11,4,0
2813,22.9167,11.0833,0.769,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,5,0
2814,22.0833,11.25,0.848,0.1433,0.1433,1.28,4,high,house,gable,False,22,11,0,1
2815,22.4167,11.25,0.817,0.1433,0.1433,0.96,3,high,house,gable,False,22,11,2,1
2816,22.5833,11.25,0.802,0.1433,0.1433,1.6,5,high,house,gable,False,22,11,3,1
2817,22.75,11.25,0.788,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,4,1
2818,22.9167,11.25,0.773,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,5,1
2819,22.0833,11.4167,0.853,0.1433,0.1433,1.28,4,high,house,gable,False,22,11,0,2
2820,22.25,11.4167,0.838,0.1433,0.1433,1.28,4,high,house,gable,False,22,11,1,2
2821,22.4167,11.4167,0.822,0.1433,0.1433,2.24,7,high,house,hip,False,22,11,2,2
2822,22.5833,11.5833,0.812,0.1433,0.1433,1.28,4,high,house,gable,False,22,11,3,3
2823,22.25,11.75,0.847,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,1,4
2824,22.4167,11.75,0.831,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,2,4
2825,22.5833,11.75,0.816,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,3,4
2826,22.75,11.75,0.801,0.1433,0.1433,1.6,5,high,house,gable,False,22,11,4,4
2827,22.4167,11.9167,0.836,0.1433,0.1433,1.92,6,high,house,hip,False,22,11,2,5
2828,22.5833,11.9167,0.82,0.1433,0.1433,1.92,6,high,house,gable,False,22,11,3,5
2829,22.75,11.9167,0.805,0.1433,0.1433,0.96,3,high,house,hip,False,22,11,4,5
2830,22.9167,11.9167,0.789,0.1433,0.1433,0.96,3,high,house,gable,False,22,11,5,5
2831,23.5833,11.0833,0.714,0.1433,0.1433,0.64,2,medium,house,hip,False,23,11,3,0
2832,23.75,11.0833,0.702,0.1433,0.1433,0.96,3,medium,house,gable,False,23,11,4,0
2833,23.5833,11.25,0.718,0.1433,0.1433,1.28,4,medium,house,hip,False,23,11,3,1
2834,23.75,11.25,0.705,0.1433,0.1433,1.28,4,medium,house,gable,False,23,11,4,1
2835,23.9167,11.25,0.692,0.1433,0.1433,0.64,2,medium,house,gable,False,23,11,5,1
2836,23.0833,11.4167,0.763,0.1433,0.1433,0.64,2,medium,house,hip,False,23,11,0,2
2837,23.4167,11.4167,0.735,0.1433,0.1433,0.96,3,medium,house,gable,False,23,11,2,2
2838,23.5833,11.4167,0.722,0.1433,0.1433,0.96,3,medium,house,gable,False,23,11,3,2
2839,23.9167,11.4167,0.695,0.1433,0.1433,0.96,3,medium,house,gable,False,23,11,5,2
2840,23.0833,11.5833,0.767,0.1433,0.1433,1.28,4,medium,house,hip,False,23,11,0,3
2841,23.25,11.5833,0.753,0.1433,0.1433,1.28,4,medium,house,gable,False,23,11,1,3
2842,23.5833,11.5833,0.725,0.1433,0.1433,0.64,2,medium,house,gable,False,23,11,3,3
2843,23.75,11.5833,0.712,0.1433,0.1433,1.28,4,medium,house,hip,False,23,11,4,3
2844,23.9167,11.5833,0.699,0.1433,0.1433,1.28,4,medium,house,gable,False,23,11,5,3
2845,23.25,11.75,0.756,0.1433,0.1433,0.64,2,medium,house,gable,False,23,11,1,4
2846,23.5833,11.75,0.728,0.1433,0.1433,0.96,3,medium,house,gable,False,23,11,3,4
2847,23.9167,11.75,0.701,0.1433,0.1433,1.28,4,medium,house,hip,False,23,11,5,4
2848,23.5833,11.9167,0.732,0.1433,0.1433,0.96,3,medium,house,gable,False,23,11,3,5
2849,23.75,11.9167,0.718,0.1433,0.1433,0.96,3,medium,house,hip,False,23,11,4,5
2850,23.9167,11.9167,0.704,0.1433,0.1433,1.28,4,medium,house,gable,False,23,11,5,5
2851,24.25,11.0833,0.665,0.1433,0.1433,0.96,3,medium,house,gable,False,24,11,1,0
2852,24.4167,11.0833,0.653,0.1433,0.1433,0.64,2,medium,house,gable,False,24,11,2,0
2853,24.5833,11.0833,0.641,0.1433,0.1433,1.28,4,medium,house,hip,False,24,11,3,0
2854,24.75,11.0833,0.63,0.1433,0.1433,1.28,4,medium,house,gable,False,24,11,4,0
2855,24.4167,11.25,0.656,0.1433,0.1433,0.64,2,medium,house,gable,False,24,11,2,1
2856,24.75,11.25,0.633,0.1433,0.1433,0.96,3,medium,house,hip,False,24,11,4,1
2857,24.9167,11.25,0.622,0.1433,0.1433,1.28,4,medium,house,hip,False,24,11,5,1
2858,24.0833,11.4167,0.683,0.1433,0.1433,0.64,2,medium,house,gable,False,24,11,0,2
2859,24.25,11.4167,0.67,0.1433,0.1433,1.28,4,medium,house,hip,False,24,11,1,2
2860,24.4167,11.4167,0.658,0.1433,0.1433,0.64,2,medium,house,gable,False,24,11,2,2
2861,24.75,11.4167,0.635,0.1433,0.1433,0.64,2,medium,house,hip,False,24,11,4,2
2862,24.9167,11.4167,0.624,0.1433,0.1433,0.96,3,medium,house,gable,False,24,11,5,2
2863,24.0833,11.5833,0.686,0.1433,0.1433,1.28,4,medium,house,gable,False,24,11,0,3
2864,24.75,11.5833,0.637,0.1433,0.1433,1.28,4,medium,house,gable,False,24,11,4,3
2865,24.25,11.75,0.676,0.1433,0.1433,1.28,4,medium,house,gable,False,24,11,1,4
2866,24.0833,11.9167,0.691,0.1433,0.1433,0.96,3,medium,house,gable,False,24,11,0,5
2867,24.25,11.9167,0.678,0.1433,0.1433,0.64,2,medium,house,gable,False,24,11,1,5
2868,25.25,11.0833,0.598,0.1433,0.1433,0.96,3,medium,house,gable,False,25,11,1,0
2869,25.4167,11.4167,0.591,0.1433,0.1433,1.28,4,medium,house,gable,False,25,11,2,2
2870,25.5833,11.4167,0.581,0.1433,0.1433,0.96,3,medium,house,hip,False,25,11,3,2
2871,25.75,11.4167,0.571,0.1433,0.1433,0.96,3,medium,house,hip,False,25,11,4,2
2872,25.9167,11.4167,0.561,0.1433,0.1433,1.28,4,medium,house,gable,False,25,11,5,2
2873,25.75,11.5833,0.572,0.1433,0.1433,0.64,2,medium,house,gable,False,25,11,4,3
2874,25.0833,11.75,0.616,0.1433,0.1433,0.96,3,medium,house,gable,False,25,11,0,4
2875,25.25,11.75,0.605,0.1433,0.1433,1.28,4,medium,house,gable,False,25,11,1,4
2876,25.4167,11.75,0.594,0.1433,0.1433,1.28,4,medium,house,gable,False,25,11,2,4
2877,25.75,11.75,0.573,0.1433,0.1433,1.28,4,medium,house,gable,False,25,11,4,4
2878,25.9167,11.75,0.563,0.1433,0.1433,0.96,3,medium,house,gable,False,25,11,5,4
2879,25.0833,11.9167,0.618,0.1433,0.1433,0.64,2,medium,house,gable,False,25,11,0,5
2880,25.25,11.9167,0.607,0.1433,0.1433,0.64,2,medium,house,gable,False,25,11,1,5
2881,25.5833,11.9167,0.585,0.1433,0.1433,0.64,2,medium,house,hip,False,25,11,3,5
2882,25.75,11.9167,0.574,0.1433,0.1433,0.96,3,medium,house,gable,False,25,11,4,5
2883,26.0833,11.0833,0.55,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,0,0
2884,26.25,11.0833,0.54,0.1433,0.1433,0.96,3,medium,house,hip,False,26,11,1,0
2885,26.5833,11.0833,0.523,0.1433,0.1433,1.28,4,medium,house,gable,False,26,11,3,0
2886,26.0833,11.25,0.551,0.1433,0.1433,0.96,3,medium,house,gable,False,26,11,0,1
2887,26.4167,11.25,0.532,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,2,1
2888,26.9167,11.25,0.506,0.1433,0.1433,1.28,4,medium,house,gable,False,26,11,5,1
2889,26.0833,11.4167,0.551,0.1433,0.1433,0.96,3,medium,house,gable,False,26,11,0,2
2890,26.4167,11.4167,0.533,0.1433,0.1433,1.28,4,medium,house,gable,False,26,11,2,2
2891,26.5833,11.4167,0.524,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,3,2
2892,26.0833,11.5833,0.552,0.1433,0.1433,0.96,3,medium,house,gable,False,26,11,0,3
2893,26.4167,11.5833,0.533,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,2,3
2894,26.5833,11.5833,0.524,0.1433,0.1433,0.96,3,medium,house,gable,False,26,11,3,3
2895,26.0833,11.75,0.553,0.1433,0.1433,1.28,4,medium,house,gable,False,26,11,0,4
2896,26.25,11.75,0.543,0.1433,0.1433,0.96,3,medium,house,gable,False,26,11,1,4
2897,26.4167,11.75,0.534,0.1433,0.1433,1.28,4,medium,house,hip,False,26,11,2,4
2898,26.75,11.75,0.515,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,4,4
2899,26.9167,11.75,0.506,0.1433,0.1433,1.28,4,medium,house,gable,False,26,11,5,4
2900,26.0833,11.9167,0.554,0.1433,0.1433,1.28,4,medium,house,gable,False,26,11,0,5
2901,26.25,11.9167,0.544,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,1,5
2902,26.5833,11.9167,0.525,0.1433,0.1433,0.64,2,medium,house,gable,False,26,11,3,5
2903,26.9167,11.9167,0.507,0.1433,0.1433,0.64,2,medium,house,hip,False,26,11,5,5
2904,28.4167,11.0833,0.435,0.1433,0.1433,0.96,3,low,house,gable,False,28,11,2,0
2905,2.9167,12.4167,0.664,0.1433,0.1433,0.64,2,low,house,gable,False,2,12,5,2
2906,2.25,12.5833,0.552,0.1433,0.1433,0.64,2,low,house,gable,False,2,12,1,3
2907,2.4167,12.5833,0.58,0.1433,0.1433,0.32,1,low,house,gable,False,2,12,2,3
2908,2.5833,12.5833,0.608,0.1433,0.1433,0.64,2,low,house,gable,False,2,12,3,3
2909,2.75,12.5833,0.637,0.1433,0.1433,0.32,1,low,house,hip,False,2,12,4,3
2910,2.9167,12.5833,0.665,0.1433,0.1433,0.96,3,low,house,gable,False,2,12,5,3
2911,2.0833,12.75,0.524,0.1433,0.1433,0.96,3,low,house,gable,False,2,12,0,4
2912,2.25,12.75,0.552,0.1433,0.1433,0.32,1,low,house,gable,False,2,12,1,4
2913,2.5833,12.75,0.609,0.1433,0.1433,0.32,1,low,house,hip,False,2,12,3,4
2914,2.9167,12.75,0.666,0.1433,0.1433,0.64,2,low,house,gable,False,2,12,5,4
2915,2.0833,12.9167,0.525,0.1433,0.1433,0.32,1,low,house,hip,False,2,12,0,5
2916,2.25,12.9167,0.553,0.1433,0.1433,0.32,1,low,house,hip,False,2,12,1,5
2917,2.4167,12.9167,0.581,0.1433,0.1433,0.64,2,low,house,hip,False,2,12,2,5
2918,2.75,12.9167,0.638,0.1433,0.1433,0.32,1,low,house,gable,False,2,12,4,5
2919,3.0833,12.0833,0.691,0.1433,0.1433,0.96,3,medium,house,gable,False,3,12,0,0
2920,3.25,12.0833,0.719,0.1433,0.1433,0.64,2,medium,house,gable,False,3,12,1,0
2921,3.0833,12.25,0.691,0.1433,0.1433,0.64,2,medium,house,hip,False,3,12,0,1
2922,3.25,12.25,0.72,0.1433,0.1433,1.28,4,medium,house,hip,False,3,12,1,1
2923,3.4167,12.25,0.748,0.1433,0.1433,0.96,3,medium,house,hip,False,3,12,2,1
2924,3.0833,12.4167,0.692,0.1433,0.1433,0.64,2,medium,house,gable,False,3,12,0,2
2925,3.4167,12.4167,0.749,0.1433,0.1433,1.28,4,medium,house,gable,False,3,12,2,2
2926,3.5833,12.4167,0.777,0.1433,0.1433,0.64,2,medium,house,hip,False,3,12,3,2
2927,3.0833,12.5833,0.693,0.1433,0.1433,1.28,4,medium,house,gable,False,3,12,0,3
2928,3.25,12.5833,0.722,0.1433,0.1433,1.28,4,medium,house,gable,False,3,12,1,3
2929,3.4167,12.5833,0.75,0.1433,0.1433,1.28,4,medium,house,gable,False,3,12,2,3
2930,3.75,12.5833,0.806,0.1433,0.1433,0.64,2,medium,house,gable,False,3,12,4,3
2931,3.25,12.75,0.722,0.1433,0.1433,0.64,2,medium,house,gable,False,3,12,1,4
2932,3.4167,12.75,0.751,0.1433,0.1433,0.64,2,medium,house,gable,False,3,12,2,4
2933,3.5833,12.75,0.779,0.1433,0.1433,0.64,2,medium,house,hip,False,3,12,3,4
2934,3.4167,12.9167,0.752,0.1433,0.1433,0.64,2,medium,house,hip,False,3,12,2,5
2935,4.0833,12.0833,0.858,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,0,0
2936,4.25,12.0833,0.885,0.1433,0.1433,1.28,4,high,house,gable,False,4,12,1,0
2937,4.4167,12.0833,0.913,0.1433,0.1433,0.96,3,high,house,gable,False,4,12,2,0
2938,4.5833,12.0833,0.94,0.1433,0.1433,0.96,3,high,house,gable,False,4,12,3,0
2939,4.75,12.0833,0.967,0.1433,0.1433,0.96,3,high,house,hip,False,4,12,4,0
2940,4.9167,12.0833,0.994,0.1433,0.1433,0.96,3,high,house,gable,False,4,12,5,0
2941,4.0833,12.25,0.86,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,0,1
2942,4.25,12.25,0.887,0.1433,0.1433,1.28,4,high,house,hip,False,4,12,1,1
2943,4.4167,12.25,0.915,0.1433,0.1433,1.6,5,high,house,gable,False,4,12,2,1
2944,4.9167,12.25,0.996,0.1433,0.1433,0.96,3,high,house,gable,False,4,12,5,1
2945,4.4167,12.4167,0.917,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,2,2
2946,4.5833,12.4167,0.944,0.1433,0.1433,1.28,4,high,house,hip,False,4,12,3,2
2947,4.9167,12.4167,0.999,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,5,2
2948,4.0833,12.5833,0.863,0.1433,0.1433,1.92,6,high,house,hip,False,4,12,0,3
2949,4.25,12.5833,0.891,0.1433,0.1433,1.6,5,high,house,gable,False,4,12,1,3
2950,4.4167,12.5833,0.918,0.1433,0.1433,1.28,4,high,house,hip,False,4,12,2,3
2951,4.5833,12.5833,0.946,0.1433,0.1433,1.28,4,high,house,gable,False,4,12,3,3
2952,4.75,12.5833,0.974,0.1433,0.1433,1.92,6,high,house,hip,False,4,12,4,3
2953,4.0833,12.75,0.864,0.1433,0.1433,1.6,5,high,house,hip,False,4,12,0,4
2954,4.25,12.75,0.892,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,1,4
2955,4.5833,12.75,0.948,0.1433,0.1433,0.96,3,high,house,hip,False,4,12,3,4
2956,4.9167,12.75,1.003,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,5,4
2957,4.25,12.9167,0.894,0.1433,0.1433,1.28,4,high,house,gable,False,4,12,1,5
2958,4.4167,12.9167,0.922,0.1433,0.1433,1.28,4,high,house,gable,False,4,12,2,5
2959,4.5833,12.9167,0.95,0.1433,0.1433,0.96,3,high,house,gable,False,4,12,3,5
2960,4.75,12.9167,0.977,0.1433,0.1433,1.92,6,high,house,gable,False,4,12,4,5
2961,4.9167,12.9167,1.005,0.1433,0.1433,0.96,3,high,house,gable,False,4,12,5,5
2962,6.0833,12.0833,1.174,0.1433,0.1433,0.96,3,high,house,gable,False,6,12,0,0
2963,6.25,12.0833,1.199,0.1433,0.1433,1.92,6,high,house,gable,False,6,12,1,0
2964,6.5833,12.0833,1.246,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,3,0
2965,6.75,12.0833,1.269,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,4,0
2966,6.9167,12.0833,1.292,0.1433,0.1433,1.92,6,high,house,gable,False,6,12,5,0
2967,6.25,12.25,1.202,0.1433,0.1433,0.96,3,high,house,hip,False,6,12,1,1
2968,6.4167,12.25,1.226,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,2,1
2969,6.5833,12.25,1.25,0.1433,0.1433,0.96,3,high,house,hip,False,6,12,3,1
2970,6.9167,12.25,1.296,0.1433,0.1433,1.28,4,high,house,gable,False,6,12,5,1
2971,6.0833,12.4167,1.181,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,0,2
2972,6.25,12.4167,1.205,0.1433,0.1433,0.96,3,high,house,gable,False,6,12,1,2
2973,6.5833,12.4167,1.253,0.1433,0.1433,1.92,6,high,house,gable,False,6,12,3,2
2974,6.75,12.4167,1.277,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,4,2
2975,6.9167,12.4167,1.3,0.1433,0.1433,0.96,3,high,house,gable,False,6,12,5,2
2976,6.25,12.5833,1.209,0.1433,0.1433,0.96,3,high,house,gable,False,6,12,1,3
2977,6.4167,12.5833,1.233,0.1433,0.1433,1.6,5,high,house,hip,False,6,12,2,3
2978,6.9167,12.5833,1.303,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,5,3
2979,6.0833,12.75,1.187,0.1433,0.1433,1.92,6,high,house,gable,False,6,12,0,4
2980,6.5833,12.75,1.26,0.1433,0.1433,1.28,4,high,house,gable,False,6,12,3,4
2981,6.0833,12.9167,1.189,0.1433,0.1433,1.28,4,high,house,hip,False,6,12,0,5
2982,6.25,12.9167,1.214,0.1433,0.1433,0.96,3,high,house,gable,False,6,12,1,5
2983,6.4167,12.9167,1.239,0.1433,0.1433,1.28,4,high,house,hip,False,6,12,2,5
2984,6.5833,12.9167,1.263,0.1433,0.1433,1.6,5,high,house,gable,False,6,12,3,5
2985,6.75,12.9167,1.287,0.1433,0.1433,1.28,4,high,house,gable,False,6,12,4,5
2986,8.0833,12.0833,1.435,0.1433,0.1433,1.92,6,high,house,gable,False,8,12,0,0
2987,8.25,12.0833,1.454,0.1433,0.1433,1.6,5,high,house,gable,False,8,12,1,0
2988,8.4167,12.0833,1.471,0.1433,0.1433,1.28,4,high,house,gable,False,8,12,2,0
2989,8.5833,12.0833,1.488,0.1433,0.1433,1.92,6,high,house,hip,False,8,12,3,0
2990,8.75,12.0833,1.505,0.1433,0.1433,1.6,5,high,house,gable,False,8,12,4,0
2991,8.9167,12.0833,1.52,0.1433,0.1433,1.28,4,high,house,gable,False,8,12,5,0
2992,8.0833,12.25,1.441,0.1433,0.1433,1.28,4,high,house,gable,False,8,12,0,1
2993,8.5833,12.25,1.494,0.1433,0.1433,0.96,3,high,house,gable,False,8,12,3,1
2994,8.9167,12.25,1.526,0.1433,0.1433,1.92,6,high,house,gable,False,8,12,5,1
2995,8.25,12.4167,1.464,0.1433,0.1433,1.92,6,high,house,gable,False,8,12,1,2
2996,8.4167,12.4167,1.482,0.1433,0.1433,1.92,6,high,house,gable,False,8,12,2,2
